distance|frequency|height|power|angle|carrier
12547.2620392221|23254000000.0|19.6|25.1|58.6|unknown
12547.2620392221|22246000000.0|40.0|28.9|238.6|unknown
3068.76409111434|19150000000.0|15.0|24.0|94.0|vodafone
3068.76409111434|22358000000.0|25.0|20.4|274.0|vodafone
20921.9249625736|18195000000.0|20.0|29.1|100.1|t-mobile
20921.9249625736|19205000000.0|70.0|29.1|280.3|t-mobile
1831.63924592772|37310000000.0|18.0|8.0|108.1|vodafone
1831.63924592772|38570000000.0|32.0|8.0|288.1|vodafone
7330.27969255902|31899000000.0|20.1|22.6|141.5|t-mobile
7330.27969255902|32711000000.0|43.0|22.6|321.5|t-mobile
1239.72082146254|32711000000.0|20.1|3.6|146.7|t-mobile
1239.72082146254|31899000000.0|40.8|3.6|326.7|t-mobile
4037.99269711028|71875000000.0|45.0|23.4|312.0|t-mobile
4037.99269711028|81875000000.0|20.0|23.4|132.0|t-mobile
1591.89635666327|38570000000.0|20.0|6.0|139.0|vodafone
1591.89635666327|37310000000.0|32.0|6.0|319.0|vodafone
1305.8935024523|18765000000.0|40.0|25.7|141.3|t-mobile
1305.8935024523|17755000000.0|80.0|25.7|321.3|t-mobile
349.23386636996|32711000000.0|20.0|1.6|142.3|t-mobile
349.23386636996|31899000000.0|25.0|1.6|322.3|t-mobile
2363.7930475798|37142000000.0|29.0|19.1|144.3|t-mobile
2363.7930475798|37926000000.0|40.2|13.3|324.3|t-mobile
536.989425930461|37926000000.0|15.0|9.3|150.7|vodafone
536.989425930461|39186000000.0|15.0|9.3|330.7|vodafone
411.471965019022|22414000000.0|35.0|20.2|16.1|unknown
411.471965019022|23422000000.0|44.0|16.2|196.1|unknown
4685.67167850742|19040000000.0|21.0|19.1|347.1|t-mobile
4685.67167850742|18360000000.0|107.0|19.0|167.1|t-mobile
5182.80643700457|71500000000.0|20.0|27.1|169.2|t-mobile
5182.80643700457|81500000000.0|30.0|31.1|349.2|t-mobile
2534.80809573008|23198000000.0|30.0|27.9|171.7|t-mobile
2534.80809573008|22190000000.0|50.0|27.9|351.7|t-mobile
1586.71119415293|39242000000.0|20.0|14.3|17.3|t-mobile
1586.71119415293|37982000000.0|40.0|10.6|197.3|t-mobile
10849.801992505|19150000000.0|17.0|26.0|185.5|t-mobile
10849.801992505|18140000000.0|23.0|26.0|5.5|t-mobile
222.233397121165|81500000000.0|15.0|34.9|188.0|unknown
222.233397121165|71500000000.0|37.0|30.9|8.0|unknown
6621.98742318521|23254000000.0|153.0|15.5|199.6|vodafone
6621.98742318521|23534000000.0|34.0|19.2|19.6|vodafone
9524.14420845561|23254000000.0|20.0|24.1|209.9|t-mobile
9524.14420845561|22246000000.0|40.0|24.1|29.9|t-mobile
3229.08094684938|31899000000.0|20.0|14.6|219.3|t-mobile
3229.08094684938|32711000000.0|65.0|14.6|39.3|t-mobile
5850.40956161252|29215000000.0|20.0|22.6|223.9|unknown
5850.40956161252|28207000000.0|47.0|27.8|43.9|unknown
1930.88703947041|81875000000.0|31.0|22.9|224.8|vodafone
1930.88703947041|37310000000.0|56.0|7.0|44.8|vodafone
26867.5016829063|39186000000.0|26.1|2.3|50.9|unknown
26867.5016829063|32711000000.0|48.0|21.6|231.0|unknown
3781.67766265649|19315000000.0|52.0|20.9|239.3|unknown
3781.67766265649|22162000000.0|100.0|14.0|59.3|unknown
812.506701320023|39186000000.0|20.0|1.3|243.9|t-mobile
812.506701320023|37926000000.0|16.0|1.3|63.9|t-mobile
1199.93356027245|39228000000.0|20.0|4.3|245.8|t-mobile
1199.93356027245|37968000000.0|65.0|4.3|65.7|t-mobile
1122.29509030343|39186000000.0|20.0|5.3|262.3|t-mobile
1122.29509030343|37926000000.0|37.0|5.3|82.3|t-mobile
19283.9282351731|12891000000.0|20.0|26.9|265.9|unknown
19283.9282351731|13213000000.0|39.0|26.9|85.8|unknown
10183.2059232041|23366000000.0|20.0|24.1|266.6|t-mobile
10183.2059232041|81500000000.0|20.0|15.9|86.5|t-mobile
2412.15786978076|74000000000.0|20.0|27.9|277.2|t-mobile
2412.15786978076|32711000000.0|16.0|11.6|97.2|t-mobile
7891.03303435948|32711000000.0|20.0|22.6|277.9|t-mobile
7891.03303435948|18360000000.0|20.0|9.0|97.8|t-mobile
4396.25986842541|37926000000.0|20.0|18.3|281.2|t-mobile
4396.25986842541|39186000000.0|20.0|18.3|101.2|t-mobile
344.703276444932|32767000000.0|44.5|22.6|281.9|t-mobile
344.703276444932|31955000000.0|33.0|22.6|101.9|t-mobile
1034.69035798482|38570000000.0|20.0|1.0|287.7|vodafone
1034.69035798482|23534000000.0|8.0|19.2|107.7|vodafone
1898.14448299066|37926000000.0|20.0|5.3|30.9|t-mobile
1898.14448299066|39186000000.0|33.0|5.3|210.9|t-mobile
13720.3853747134|23254000000.0|20.0|25.1|322.6|t-mobile
13720.3853747134|22246000000.0|20.0|28.9|142.6|t-mobile
10082.0420073253|22190000000.0|20.0|27.9|339.8|unknown
10082.0420073253|23198000000.0|30.0|27.9|159.8|unknown
2675.1979205711|37310000000.0|20.0|17.7|342.4|unknown
2675.1979205711|38626000000.0|34.0|17.7|162.4|unknown
865.305149577448|39186000000.0|20.0|-4.8|344.6|t-mobile
865.305149577448|37926000000.0|25.0|-4.8|164.6|t-mobile
3581.43561990533|39186000000.0|20.0|18.3|350.0|t-mobile
3581.43561990533|37926000000.0|31.4|18.3|170.0|t-mobile
6695.00905076539|26369000000.0|20.0|20.2|352.3|t-mobile
6695.00905076539|25361000000.0|38.0|20.2|172.2|t-mobile
1971.05055460848|37422000000.0|26.0|19.0|176.5|vodafone
1971.05055460848|38682000000.0|20.0|16.0|356.5|vodafone
5311.40671628701|71875000000.0|15.0|30.9|39.2|kpn
5311.40671628701|31899000000.0|20.0|14.6|219.3|kpn
17673.0596550251|19095000000.0|20.5|26.1|100.6|t-mobile
17673.0596550251|18085000000.0|60.0|26.1|280.7|t-mobile
1936.46076516295|37982000000.0|15.0|10.3|51.9|vodafone
1936.46076516295|37310000000.0|40.0|7.0|231.9|vodafone
6892.90517471982|81500000000.0|20.0|30.9|61.1|t-mobile
6892.90517471982|23310000000.0|52.0|27.9|241.2|t-mobile
5178.57868497479|71875000000.0|207.0|30.9|319.0|t-mobile
5178.57868497479|81875000000.0|25.0|34.9|139.0|t-mobile
6301.69814741249|81875000000.0|30.0|25.9|87.5|unknown
6301.69814741249|28382000000.0|50.0|22.5|267.6|unknown
6846.17416660049|32711000000.0|20.0|22.6|93.5|unknown
6846.17416660049|31899000000.0|35.0|22.6|273.5|unknown
21864.8629858045|17865000000.0|51.0|23.6|14.5|vodafone
21864.8629858045|18875000000.0|21.0|23.6|194.5|vodafone
2103.90758651573|37422000000.0|42.0|17.0|45.7|vodafone
2103.90758651573|38682000000.0|21.0|17.0|225.7|vodafone
6955.260241079|31899000000.0|21.0|22.6|240.5|t-mobile
6955.260241079|32711000000.0|45.0|26.7|60.5|t-mobile
7639.95347427633|15257000000.0|105.0|23.0|26.4|t-mobile
7639.95347427633|71500000000.0|15.0|23.9|206.4|t-mobile
16485.0077375228|75750000000.0|30.0|24.7|284.3|vodafone
16485.0077375228|31899000000.0|34.5|22.6|104.2|vodafone
6906.31338910917|38570000000.0|32.0|7.0|287.1|kpn
6906.31338910917|37310000000.0|34.0|7.0|107.1|kpn
1332.15814777797|37534000000.0|21.0|7.1|296.1|kpn
1332.15814777797|38794000000.0|9.0|7.1|116.1|kpn
1635.27265374241|38570000000.0|37.0|6.0|127.6|vodafone
1635.27265374241|37310000000.0|21.0|6.0|307.6|vodafone
2608.06859068885|32711000000.0|21.0|12.6|310.8|t-mobile
2608.06859068885|31899000000.0|66.0|12.6|130.8|t-mobile
18701.3765768308|19233000000.0|150.0|23.9|143.6|unknown
18701.3765768308|18223000000.0|21.0|23.9|323.7|unknown
16621.5376550845|19260000000.0|21.4|23.3|127.3|t-mobile
16621.5376550845|18250000000.0|52.0|23.3|307.4|t-mobile
7239.72177926921|81500000000.0|15.0|30.9|48.3|t-mobile
7239.72177926921|39242000000.0|22.5|23.3|228.3|t-mobile
6006.14077332916|81500000000.0|21.5|27.9|301.5|t-mobile
6006.14077332916|71500000000.0|33.4|27.9|121.4|t-mobile
5109.37874147027|23534000000.0|21.0|19.2|59.9|vodafone
5109.37874147027|22526000000.0|24.0|15.2|239.9|vodafone
2669.99205925534|19329000000.0|89.0|22.9|68.9|t-mobile
2669.99205925534|39242000000.0|27.0|14.3|249.0|t-mobile
1812.69679130341|38570000000.0|21.0|6.0|86.3|vodafone
1812.69679130341|37926000000.0|12.0|22.3|266.3|vodafone
12517.6143910409|22246000000.0|25.0|25.1|270.4|t-mobile
12517.6143910409|23254000000.0|21.0|28.9|90.4|t-mobile
14463.5724448127|28074000000.0|21.0|17.7|92.5|prorail
14463.5724448127|29082000000.0|29.5|17.7|272.6|prorail
26111.7243030145|19618000000.0|21.0|26.9|99.4|unknown
26111.7243030145|18608000000.0|65.0|26.9|279.6|unknown
913.423959432541|26201000000.0|15.0|21.2|281.2|t-mobile
913.423959432541|71875000000.0|29.0|26.9|101.1|t-mobile
12717.6385183793|23310000000.0|22.0|25.1|11.0|t-mobile
12717.6385183793|22302000000.0|33.0|28.9|191.0|t-mobile
5922.88014639519|74000000000.0|35.0|34.9|112.7|t-mobile
5922.88014639519|31899000000.0|30.0|21.6|292.7|t-mobile
1285.16328824895|37982000000.0|22.0|8.3|116.5|t-mobile
1285.16328824895|74375000000.0|47.0|23.9|296.5|t-mobile
2403.39832573321|32711000000.0|22.0|9.6|119.7|t-mobile
2403.39832573321|31899000000.0|45.0|9.6|299.7|t-mobile
5956.65189791565|22526000000.0|22.0|18.2|129.5|vodafone
5956.65189791565|23534000000.0|26.0|18.2|309.5|vodafone
4959.29772352915|32515000000.0|22.0|20.8|132.7|vodafone
4959.29772352915|33327000000.0|24.0|20.8|312.7|vodafone
10666.3895727782|81500000000.0|35.0|30.9|138.3|unknown
10666.3895727782|72250000000.0|17.0|23.9|318.4|unknown
2171.44865465119|19040000000.0|28.0|13.3|324.6|vodafone
2171.44865465119|18030000000.0|18.0|13.3|144.6|vodafone
1128.27511452526|23478000000.0|20.0|26.5|350.4|t-mobile
1128.27511452526|22470000000.0|64.0|26.5|170.4|t-mobile
890.309940478172|83000000000.0|22.0|16.9|172.4|kpn
890.309940478172|73000000000.0|10.0|16.9|352.4|kpn
2446.43462988809|81875000000.0|15.0|22.9|172.8|vodafone
2446.43462988809|71875000000.0|12.0|22.9|352.8|vodafone
4818.20099412917|38780000000.0|22.0|18.9|179.6|unknown
4818.20099412917|37100000000.0|16.0|17.2|359.6|unknown
6149.99118996516|29103000000.0|32.0|17.3|2.5|kpn
6149.99118996516|28095000000.0|22.0|17.3|182.5|kpn
4271.81014234113|32515000000.0|22.0|18.8|189.0|vodafone
4271.81014234113|33327000000.0|18.0|18.8|9.0|vodafone
2153.89285773196|38570000000.0|43.0|15.0|44.6|vodafone
2153.89285773196|37310000000.0|22.0|15.0|224.6|vodafone
3278.14519715944|22526000000.0|32.0|20.2|233.4|vodafone
3278.14519715944|37310000000.0|27.0|19.0|53.4|vodafone
3996.22464886574|81875000000.0|30.0|23.9|243.4|vodafone
3996.22464886574|71875000000.0|37.5|23.9|63.4|vodafone
11259.62081923|23422000000.0|36.0|21.2|66.2|vodafone
11259.62081923|22414000000.0|22.0|26.3|246.3|vodafone
1581.86681227135|38682000000.0|29.0|5.0|205.4|vodafone
1581.86681227135|37422000000.0|22.0|5.0|25.3|vodafone
5164.44348601506|37926000000.0|35.0|11.3|269.3|t-mobile
5164.44348601506|74000000000.0|38.0|34.9|89.2|t-mobile
5249.2037696206|23422000000.0|23.0|13.4|113.7|vodafone
5249.2037696206|22526000000.0|34.0|20.2|293.8|vodafone
6068.14767824817|32711000000.0|40.0|15.6|14.5|t-mobile
6068.14767824817|31899000000.0|37.0|15.6|194.5|t-mobile
10642.2400994757|23422000000.0|22.0|23.3|334.4|unknown
10642.2400994757|22414000000.0|33.0|23.3|154.3|unknown
4364.66406852112|33327000000.0|22.0|19.8|33.6|vodafone
4364.66406852112|81875000000.0|20.0|22.9|213.6|vodafone
4906.46283922021|22526000000.0|22.0|17.2|347.1|vodafone
4906.46283922021|23534000000.0|32.0|17.2|167.1|vodafone
2371.59040805083|39186000000.0|16.0|11.3|45.5|vodafone
2371.59040805083|37926000000.0|120.0|11.3|225.5|vodafone
10650.1918155735|19370000000.0|22.5|15.0|176.7|t-mobile
10650.1918155735|71500000000.0|27.0|34.9|356.7|t-mobile
7239.72177926921|81500000000.0|15.0|30.9|48.3|t-mobile
7239.72177926921|39242000000.0|22.5|23.3|228.3|t-mobile
13914.7664995581|23254000000.0|22.5|25.1|276.3|t-mobile
13914.7664995581|22246000000.0|37.0|28.9|96.3|t-mobile
22567.1945073202|18030000000.0|22.5|29.1|353.8|t-mobile
22567.1945073202|19040000000.0|90.0|29.1|173.8|t-mobile
8085.59575584348|23478000000.0|32.0|24.8|186.0|vodafone
8085.59575584348|22470000000.0|22.0|24.8|5.9|vodafone
778.653875840802|31899000000.0|22.0|0.6|67.9|unknown
778.653875840802|32711000000.0|35.2|0.6|248.0|unknown
262.267428986368|39186000000.0|22.0|-7.8|70.2|t-mobile
262.267428986368|71875000000.0|35.0|10.9|250.2|t-mobile
1923.06713015635|37926000000.0|30.0|9.3|169.5|t-mobile
1923.06713015635|39186000000.0|22.8|9.3|349.5|t-mobile
2502.9328469813|31899000000.0|22.8|9.6|81.2|t-mobile
2502.9328469813|32711000000.0|32.0|9.6|261.2|t-mobile
2144.59707940645|23450000000.0|28.0|20.2|100.0|vodafone
2144.59707940645|37310000000.0|19.0|14.0|280.0|vodafone
8532.19544061689|38458000000.0|15.0|17.0|104.0|vodafone
8532.19544061689|22526000000.0|34.0|24.3|284.1|vodafone
1953.1239207888|37310000000.0|23.0|8.0|11.7|vodafone
1953.1239207888|38570000000.0|29.0|8.0|191.7|vodafone
8875.62810636515|22526000000.0|52.0|24.3|126.1|unknown
8875.62810636515|23198000000.0|23.1|21.1|287.2|unknown
6987.83602589971|29159000000.0|23.1|19.8|322.8|kpn
6987.83602589971|28151000000.0|35.7|19.8|142.7|kpn
1549.38837598506|37310000000.0|25.0|11.0|338.0|N/A
1654.30442372813|32711000000.0|23.0|8.6|158.0|t-mobile
1654.30442372813|31899000000.0|30.0|8.6|338.0|t-mobile
3078.93595343187|37310000000.0|23.0|17.0|205.8|vodafone
3078.93595343187|39242000000.0|25.0|11.3|25.8|vodafone
4439.66725570196|31899000000.0|32.1|-1.9|35.6|vodafone
4439.66725570196|32711000000.0|44.7|-1.9|215.6|vodafone
1929.66044605502|38570000000.0|23.0|15.0|238.2|vodafone
1929.66044605502|37310000000.0|20.0|15.0|58.1|vodafone
12499.9056752806|22358000000.0|23.0|28.9|241.6|t-mobile
12499.9056752806|23366000000.0|25.0|25.1|61.5|t-mobile
5918.39698338765|23534000000.0|23.0|18.2|260.6|N/A
2730.87843355763|38570000000.0|37.0|15.0|87.1|unknown
2730.87843355763|37310000000.0|23.0|15.0|267.1|unknown
12433.7168353329|23254000000.0|23.0|25.1|2.7|t-mobile
12433.7168353329|22246000000.0|50.0|28.9|182.7|t-mobile
7028.00253128839|71875000000.0|50.0|23.9|298.5|vodafone
7028.00253128839|75750000000.0|32.0|-955.2|118.4|vodafone
2148.58073029146|84750000000.0|34.0|30.9|152.3|vodafone
2148.58073029146|74000000000.0|200.0|27.9|332.3|vodafone
1216.33803502134|37310000000.0|25.0|7.0|348.0|unknown
1216.33803502134|37352000000.0|31.0|-1.1|168.0|unknown
6348.62648497731|22050000000.0|23.0|13.4|41.4|kpn
6348.62648497731|23058000000.0|32.0|18.4|221.4|kpn
470.222803199643|37926000000.0|23.5|-1.8|232.9|t-mobile
470.222803199643|39186000000.0|30.0|-1.8|52.9|t-mobile
7125.63017831721|19645000000.0|23.5|4.4|293.5|kpn
7125.63017831721|18635000000.0|35.0|4.4|113.4|kpn
7125.63017831721|19645000000.0|23.5|4.4|293.5|kpn
7125.63017831721|18635000000.0|35.0|4.4|113.4|kpn
3419.93252707616|37310000000.0|23.0|20.0|61.9|vodafone
3419.93252707616|38570000000.0|23.0|20.0|242.0|vodafone
1510.70273153557|38332000000.0|23.6|-2.1|236.2|unknown
1510.70273153557|37072000000.0|19.0|-2.1|56.2|unknown
20158.6073499759|22246000000.0|37.0|25.1|36.2|prorail
20158.6073499759|81500000000.0|11.0|23.9|216.3|prorail
18139.6485400628|19260000000.0|23.6|25.9|83.6|kpn
18139.6485400628|74000000000.0|15.0|23.9|263.7|kpn
1009.58331060289|85750000000.0|32.0|21.7|273.7|vodafone
1009.58331060289|75750000000.0|23.0|28.4|93.7|vodafone
3994.09920001773|33159000000.0|23.6|21.1|98.4|unknown
3994.09920001773|32403000000.0|10.0|16.3|278.4|unknown
1142.37611929056|71875000000.0|33.0|22.9|0.2|vodafone
1142.37611929056|81875000000.0|30.0|22.9|180.2|vodafone
29682.7406804755|12779000000.0|24.0|28.3|102.4|unknown
29682.7406804755|13213000000.0|28.0|28.3|282.6|unknown
5145.44385513634|22414000000.0|24.0|13.6|10.7|vodafone
5145.44385513634|23422000000.0|30.0|17.5|190.7|vodafone
2893.5454843759|31899000000.0|24.0|12.6|130.5|t-mobile
2893.5454843759|32711000000.0|25.0|12.6|310.6|t-mobile
1408.90332105959|31955000000.0|27.0|17.6|133.6|vodafone
1408.90332105959|37548000000.0|27.5|10.1|313.6|vodafone
2107.19072674117|81500000000.0|23.0|22.9|13.8|vodafone
2107.19072674117|71500000000.0|37.0|22.9|193.8|vodafone
1299.4542804214|37310000000.0|24.0|3.0|139.1|vodafone
1299.4542804214|38570000000.0|11.0|9.0|319.1|vodafone
843.939035509504|38570000000.0|24.0|3.0|155.3|unknown
843.939035509504|37310000000.0|25.0|3.0|335.3|unknown
7727.72526639677|38367000000.0|24.0|17.9|1.6|unknown
7727.72526639677|37107000000.0|15.0|17.9|181.6|unknown
2707.34421252394|72250000000.0|24.0|23.0|181.5|t-mobile
2707.34421252394|82250000000.0|20.7|22.0|1.5|t-mobile
2510.71713074078|38570000000.0|35.0|21.0|23.3|vodafone
2510.71713074078|37310000000.0|24.0|17.0|203.4|vodafone
2669.88626463021|26201000000.0|37.0|23.2|20.9|vodafone
2669.88626463021|25193000000.0|45.0|23.2|200.9|vodafone
1033.34362689372|83000000000.0|27.0|-950.7|212.6|vodafone
1033.34362689372|81875000000.0|17.0|18.9|32.5|vodafone
881.343220374904|38570000000.0|24.0|-2.1|220.9|vodafone
881.343220374904|37310000000.0|28.0|-2.1|40.9|vodafone
2548.08151673663|38612000000.0|24.0|10.0|230.2|vodafone
2548.08151673663|37352000000.0|17.0|10.0|50.2|vodafone
10792.4828157459|71875000000.0|41.0|26.9|56.3|kpn
10792.4828157459|84000000000.0|36.0|34.9|236.3|kpn
5573.38867072049|22470000000.0|12.0|19.2|60.1|vodafone
5573.38867072049|23478000000.0|24.0|19.2|240.2|vodafone
1628.48374193704|23366000000.0|20.0|25.1|242.5|vodafone
1628.48374193704|22358000000.0|15.0|25.1|62.5|vodafone
1332.7298950988|39242000000.0|24.0|10.3|248.6|t-mobile
1332.7298950988|37982000000.0|26.0|10.3|68.6|t-mobile
5790.67030112222|23534000000.0|24.0|20.2|252.7|vodafone
5790.67030112222|22526000000.0|23.0|20.2|72.7|vodafone
1225.69674779188|71875000000.0|10.0|22.9|253.6|t-mobile
1225.69674779188|32711000000.0|25.0|14.6|73.6|t-mobile
2297.95746296435|38570000000.0|24.0|11.0|260.5|vodafone
2297.95746296435|37310000000.0|19.0|11.0|80.5|vodafone
2687.17605417443|38682000000.0|37.0|14.0|85.2|vodafone
2687.17605417443|37422000000.0|24.0|14.0|265.2|vodafone
12383.7074653513|18875000000.0|24.0|23.6|279.8|N/A
1158.9014169775|38570000000.0|24.0|2.0|281.6|vodafone
1158.9014169775|81875000000.0|52.0|22.9|101.6|vodafone
3719.27810640615|83000000000.0|38.0|32.9|121.2|kpn
3719.27810640615|73000000000.0|24.0|35.9|301.2|kpn
8854.50264989412|26369000000.0|24.0|24.2|311.8|t-mobile
8854.50264989412|25361000000.0|40.5|24.2|131.8|t-mobile
2410.94894297569|18140000000.0|37.5|8.0|331.5|vodafone
2410.94894297569|38682000000.0|12.0|12.0|151.5|vodafone
15364.8752774338|81875000000.0|72.0|16.9|41.9|vodafone
15364.8752774338|23534000000.0|32.0|20.2|222.0|vodafone
2673.91765957183|22414000000.0|12.0|18.2|184.3|vodafone
2673.91765957183|23422000000.0|52.0|23.3|4.3|vodafone
955.912239488946|38612000000.0|12.0|-3.1|225.0|N/A
2999.68847011687|81500000000.0|60.0|34.9|48.9|vodafone
2999.68847011687|37156000000.0|18.0|17.9|228.9|vodafone
6190.29026141841|31899000000.0|24.5|22.6|113.7|t-mobile
6190.29026141841|37310000000.0|47.0|15.0|293.7|t-mobile
150.132465116916|31899000000.0|31.7|23.7|256.5|unknown
150.132465116916|38794000000.0|5.0|-5.0|76.5|unknown
5537.41441698232|33215000000.0|24.5|22.3|293.0|kpn
5537.41441698232|32403000000.0|37.0|22.3|113.0|kpn
810.075940499662|23142000000.0|34.0|25.5|54.7|kpn
810.075940499662|83000000000.0|22.4|19.9|234.7|kpn
7466.92714663066|31899000000.0|24.7|20.6|212.5|t-mobile
7466.92714663066|18140000000.0|15.0|30.0|32.5|t-mobile
5644.57674596582|23534000000.0|24.0|20.2|74.2|vodafone
5644.57674596582|18635000000.0|49.0|20.9|254.3|vodafone
19175.4950748961|19150000000.0|24.7|23.1|68.4|t-mobile
19175.4950748961|18360000000.0|40.0|30.3|248.5|t-mobile
3874.59362685582|33327000000.0|24.0|16.8|343.9|kpn
3874.59362685582|37520000000.0|15.5|17.6|163.9|kpn
3355.88657638213|81500000000.0|35.0|30.9|97.9|t-mobile
3355.88657638213|37982000000.0|30.0|12.3|277.9|t-mobile
8304.25692007295|22526000000.0|22.0|21.2|100.0|unknown
8304.25692007295|23534000000.0|34.0|26.3|280.0|unknown
21892.2558583394|25977000000.0|24.0|21.9|100.5|unknown
21892.2558583394|74000000000.0|15.0|30.9|280.7|unknown
1103.71726346307|37310000000.0|25.0|9.0|107.0|vodafone
1103.71726346307|38570000000.0|34.0|9.0|287.1|vodafone
54764.2289036861|12821000000.0|25.0|29.3|108.6|t-mobile
54764.2289036861|13087000000.0|35.0|32.7|289.0|t-mobile
1802.95523524914|32711000000.0|25.0|8.6|116.7|t-mobile
1802.95523524914|31899000000.0|50.0|8.6|296.7|t-mobile
6024.83315691738|38570000000.0|33.0|26.1|119.2|vodafone
6024.83315691738|37310000000.0|32.0|21.0|299.2|vodafone
6506.97808987739|32515000000.0|35.0|20.8|121.9|t-mobile
6506.97808987739|31899000000.0|35.0|22.6|302.0|t-mobile
8675.0038616611|18140000000.0|42.0|26.0|12.2|vodafone
8675.0038616611|19150000000.0|35.0|26.0|192.2|vodafone
1284.33433353602|81500000000.0|15.0|21.9|310.3|t-mobile
1284.33433353602|71500000000.0|25.0|21.9|130.3|t-mobile
13512.4487299165|23310000000.0|25.0|28.9|152.4|t-mobile
13512.4487299165|22302000000.0|40.0|25.1|332.5|t-mobile
3207.06977197336|12919000000.0|25.0|30.9|338.6|vodafone
3207.06977197336|38570000000.0|25.0|17.0|158.6|vodafone
213.930938125057|38570000000.0|22.0|7.0|170.8|t-mobile
213.930938125057|31899000000.0|40.0|-9.9|350.8|t-mobile
1465.07078384903|37198000000.0|35.0|13.0|198.0|unknown
1465.07078384903|75750000000.0|33.0|28.4|17.9|unknown
4116.2522401011|32711000000.0|25.0|14.6|184.7|unknown
4116.2522401011|31899000000.0|40.0|14.6|4.7|unknown
23008.0875082558|39242000000.0|27.5|20.3|193.2|t-mobile
23008.0875082558|13073000000.0|27.5|24.9|13.1|t-mobile
9296.91262599117|22526000000.0|25.0|22.3|19.3|vodafone
9296.91262599117|23534000000.0|19.0|22.3|199.3|vodafone
4509.56908447588|37982000000.0|25.0|18.3|15.5|t-mobile
4509.56908447588|39242000000.0|25.0|18.3|195.5|t-mobile
516.951085105149|37982000000.0|17.0|-5.8|198.1|t-mobile
516.951085105149|39186000000.0|30.0|3.3|18.1|t-mobile
17266.9779723101|19040000000.0|25.0|24.1|204.5|t-mobile
17266.9779723101|18030000000.0|43.0|24.1|24.4|t-mobile
7639.95347427633|15257000000.0|105.0|23.0|26.4|t-mobile
7639.95347427633|71500000000.0|15.0|23.9|206.4|t-mobile
